file,line,text
[Translated to English] database1.sql,243,"[Translated to English] (93, 'item/product=93', 'images/geafo.jpg', 'gea3.jpg,gea4.jpg,gea5.jpg', 1990, '50x50x50', 'Fogaskerék Kocka', 'Mechanikus Tárgyak', 'Mechanikus kocka mozgatható fogaskerekekkel. A termék a sarkai mentén csavarható a fogaskerekek mentén.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>50mm x 50mm x 50mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'gearcube', 4, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,244,"[Translated to English] (94, 'item/product=94', 'images/fin2.jpg', 'fin3.jpg,fin4.jpg', 2490, '140x115x95', 'Ujjas Markoló', 'Mechanikus Tárgyak', 'Ujjakkal mozgatható mini játékmarkoló. Nagyszerű választás lehet gyerekeknek vagy lelkes markolósofőröknek otthonra.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>140mm x 115mm x 95mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket a <a href=\""https://www.thingiverse.com/zydac/designs\"" class=\""bld\"">Zydac</a> készítette. &#169; <!--DATE--> Zydac. Minden jog fenntartva.', 'Fingerdigger_Complete', 5, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,245,"[Translated to English] (95, 'item/product=95', 'images/stefo.jpg', 'ste2.jpg,ste3.jpg,ste4.jpg,ste5.jpg,ste6.jpg,ste7.jpg,ste8.jpg,ste9.jpg', 2190, '130x50x9', 'Steampunk Kulcsok', 'Kulcstartók', 'Régi, antik steampunk kulcsok. Kiváló választás lehet a kulcskarikára vagy díszként a lakásba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>130mm x 50mm x 9mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Steampunk_Key1', 68, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,246,"[Translated to English] (96, 'item/product=96', 'images/grufo.jpg', 'gru2.jpg,gru3.jpg', 1790, '100x60x100', 'Komoly Groot', 'Szobrok & Figurák', 'Komoly tekintetű Groot figura. Remek ajándék lehet <i>A Galaxis Őrzői</i> rajongóknak.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>100mm x 60mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'komolygroot', 71, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,247,"[Translated to English] (97, 'item/product=97', 'images/grutfo.jpg', 'grut3.jpg,grut4.jpg', 1690, '80x60x100', 'Vidám Groot', 'Szobrok & Figurák', 'Vidám tekintetű Groot figura. Remek ajándék lehet <i>A Galaxis Őrzői</i> rajongóknak.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>80mm x 60mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'vidamgroot', 2, 1, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,248,"[Translated to English] (98, 'item/product=98', 'images/minfo.jpg', 'min2.jpg', 1490, '70x50x4', 'Minecraftos Kulcstartók', 'Kulcstartók', 'Balta, csákány, kard, ásó és kapa alakú minecraftos kulcstartók. Nagyszerű választás lehet gyerekeknek és bármelyik Minecraft rajongónak.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>70mm x 50mm x 4mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'minecraft_tools_with_keychain_hole_plus_hoe', 73, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,249,"[Translated to English] (99, 'item/product=99', 'images/lehfo.jpg', 'leh2.jpg,leh3.jpg,leh4.jpg', 1190, '110x50x50', 'Lehetetlen Illúzió', 'Szobrok & Figurák', 'Lehetetlennek tűnő háromszög illúzió, érdekes optikai csalódás.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>100mm x 50mm x 50mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Paradox_Design_01_1', 12, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,250,"[Translated to English] (100, 'item/product=100', 'images/kasfo.jpg', 'kas2.jpg,kas3.jpg,kas4.jpg,kas5.jpg', 2590, '65x70x100', 'Középkori Kastély', 'Épületek', 'Korhű középkori kastély egy magas sziklán. Ez a részletes, kidolgozott és hangulatos vár kiváló választás lehet díszként a lakásba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>65mm x 70mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'kastely', 3, 1, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,251,"[Translated to English] (101, 'item/product=101', 'images/allfo.jpg', 'all2.jpg', 1990, '105x100x70', 'Emberi Állkapocs', 'Testrészek', 'Élethű emberi alsó fogsor és állkapocs. Különleges választás lehet fogorvosi rendelőbe vagy az anatómia szerelmeseinek.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>100mm x 100mm x 70mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'MiniHumanMandible', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,252,"[Translated to English] (102, 'item/product=102', 'images/mikfo.jpg', 'mik2.jpg,mik3.jpg,mik4.jpg', 1790, '50x55x100', 'Öreg Mikulás', 'Szobrok & Figurák', 'Öreg, de jószívű és kedves mikulás figura. Nagyszerű választás lehet a karácsonyi ünnepekhez díszként.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>50mm x 55mm x 100mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'pukki', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,253,"[Translated to English] (103, 'item/product=103', 'images/vezfo.jpg', 'vez2.jpg,vez3.jpg', 1490, '70x55x35', 'Harmadik Kéz', 'Szakeszközök', 'Harmadik kéz (vezeték összetartó) forrasztáshoz és egyéb munkákhoz. Nagyszerű választás lehet szakemberek vagy hobbisták számára.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>70mm x 55mm x 35mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,254,"[Translated to English] (104, 'item/product=104', 'images/pokfo.jpg', 'pok2.jpg,pok3.jpg,pok4.jpg,pok5.jpg', 1090, '160x150x20', 'Pókok', 'Szobrok & Figurák', 'Ijesztő halloweeni pókok. A termék ötletes választás lehet rémisztgetésre vagy csupán díszként a lakásba.<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>160mm x 150mm x 20mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:5923\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket a <a href=\""https://www.thingiverse.com/zydac/designs\"" class=\""bld\"">Zydac</a> készítette. &#169; <!--DATE--> Zydac. Minden jog fenntartva.', 'spider2a-lg', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,255,"[Translated to English] (105, 'item/product=105', 'images/varfo.jpg', 'var2.jpg,var3.jpg,var4.jpg', 2390, '90x90x45 ', 'Karácsonyi Város', 'Épületek', 'Hangulatos és meghitt karácsonyi város. Nagyszerű választás lehet az ünnepekre díszként a lakásba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>90mm x 90mm x 45mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'elftown', 68, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,256,"[Translated to English] (106, 'item/product=106', 'images/cserfo.jpg', 'cser3.jpg,cser4.jpg', 2090, '85x70x60', 'Virágcserép', 'Épületek', 'Különleges ötszög alapú virágcserép kis lépcsővel és víztartóval. Egyedisége miatt könnyen magára vonja a figyelmet.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>85mm x 70mm x 60mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Penta_Garden_Pot', 15, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,257,"[Translated to English] (107, 'item/product=107', 'images/rovollfo.jpg', 'rovoll2.jpg,rovoll3.jpg,rovoll4.jpg', 1590, '15x105x60', 'Rövid Kígyós Olló', 'Mechanikus Tárgyak', 'Kígyó formájú mechanikus játékolló. Vágáskor az olló előrenyúlik és a kígyó szája összecsukódik. Valódi vágásra nem alkalmas.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>15mm x 105mm x 60mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'ScissorSnake', 5, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,258,"[Translated to English] (108, 'item/product=108', 'images/szapfo.jpg', 'szap2.jpg,szap3.jpg,szap4.jpg,szap5.jpg', 2690, '90x110x25', 'Szappantartó', 'Fürdőszobai Kiegészítők', 'Igényes és modern szappantartó. A vízelvezető cső biztosítja, hogy a mosás utáni felesleges folyadék elvezetődjön.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>90mm x 110mm x 25mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Part1', 73, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,259,"[Translated to English] (109, 'item/product=109', 'images/vilfo.jpg', 'vil2.jpg', 2990, '85x75x110', 'Világítótorony', 'Épületek', 'Kőből kirakott szigeten álló régimódi világítótorony. Nagyszerű választás lehet díszként a lakásba vagy hajóskapitányoknak, hogy soha ne tévedjenek el.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>85mm x 75mm x 110mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'viltorony', 13, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,260,"[Translated to English] (110, 'item/product=110', 'images/fafo.jpg', 'fa2.jpg,fa3.jpg', 1790, '95x70x70', 'Halloween Fa', 'Szobrok & Figurák', 'Ijesztő és stílusos halloweeni fa. Ideális választás lehet dekorációként a lakásba, főleg az ünnepek idején.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>95mm x 70mm x 70mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'fahalo', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,261,"[Translated to English] (111, 'item/product=111', 'images/ollfo.jpg', 'oll2.jpg,oll3.jpg,oll4.jpg,oll5.jpg', 2290, '110x100x15', 'Kígyós Olló', 'Mechanikus Tárgyak', 'Kígyó formájú mechanikus játékolló. Vágáskor az olló előrenyúlik és a kígyó szája összecsukódik. Valódi vágásra nem alkalmas.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>110mm x 100mm x 15mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'ScissorSnake', 10, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,262,"[Translated to English] (112, 'item/product=112', 'images/rozsvazafo.jpg', 'rozsvaza2.jpg,rozsvaza3.jpg,rozsvaza4.jpg', 1290, '60x60x120', 'Spirál Váza', 'Vázák', 'Modern, minimalista spirál váza. Tökéletes választás lehet otthonra lakásdekorációként néhány virággal.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>60mm x 60mm x 120mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', '', 74, 0, '2020-06-00 00:00:00'),"
[Translated to English] database1.sql,263,"[Translated to English] (113, 'item/product=113', 'images/hegfo.jpg', 'heg2.jpg,heg3.jpg,heg4.jpg', 1990, '75x75x65', 'Karácsonyi Hegy', 'Épületek', 'Hófödte karácsonyi hegy kis házakkal és fenyőkkel. Nagyszerű választás lehet díszként a lakásba.\r\n<br><br>\r\n\r\nTulajdonságok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (környezetbarát, biológiai úton lebomló anyag)</li>\r\n<li>Környezetbarát csomagolás</li>\r\n<li>75mm x 75mm x 65mm</li>\r\n</ul>\r\n\r\nA termék szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, így te is <a href=\""https://www.thingiverse.com/thing:2747478\"" class=\""bld\"">megtekintheted</a>\r\nés kedved szerint módosíthatod.\r\nAbban az esetben, ha a szeretnéd a saját modelledet kinyomtatni használd a\r\n<a href=\""/print\"" class=\""bld\"">bérnyomtatás</a> funkciót.<br><br>\r\n\r\nA terméket <a href=\""https://www.thingiverse.com/jordan3dprint\"" class=\""bld\"">jordan3dprint</a> készítette. &#169; <!--DATE--> jordan3dprint. Minden jog fenntartva.\r\n ', 'Christmas_Village', 2, 0, '2020-06-00 00:00:00'),"
