file,line,text
[English Translation] database1.sql,217,"[English Translation] (51, 'item/product=51', 'images/r.e1.jpg', 'r.e2.jpg,ecsettarto_rovid_10.png,ecsettarto2.png,ecsettarto1.png,ecsettarto.png', 990, '60x50x9 ', 'Ecsettarto', 'Tartok, Rendszerezok', 'Festes kozbeni ecsettarto a munka megkonnyitese erdekeben. Tokeletes helyet ad az eppen nem hasznalt ecseteknek es megakadalyozza az festek asztalra valo lecsopogeset is. Egyszerre maximum 3 ecset tartasara kepes.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>60mm x 50mm x 9mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:3862469\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/kerhac/about\"" class=\""bld\"">kerhac</a> keszitette. &#169; <!--DATE--> kerhac. Minden jog fenntartva.', 'Paintbrush_Holder_-_3brushes', 48, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,218,"[English Translation] (53, 'item/product=53', 'images/ka1.jpg', 'ka2.jpg,ka3.jpg,gekko.png,kameleon2.png,kameleon1.png', 1590, '70x44x13', 'Gekko Kulcstarto', 'Kulcstartok', 'Gecko alaku kulcstarto. A zart karikat formalo farkara lehet felfuzni a kulcsokat es egyeb dolgokat.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>70mm x 44mm x 13mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:2208366\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/vocademy/about\"" class=\""bld\"">VOCADEMY</a> keszitette. &#169; <!--DATE--> VOCADEMY. Minden jog fenntartva.\r\n ', 'gecko', 50, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,219,"[English Translation] (54, 'item/product=54', 'images/ru1.jpg', 'ru2.jpg,2drugo1.png,2drugo2.png', 1790, '54x74x5 ', '2D-s Rugo', 'Szakeszkozok', 'Praktikus, 2D-s kor alaku rugo. Idealis lehet szakembereknek alkatreszkent egy-egy specialisabb esetben.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>54mm x 74mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:5713\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/scanlime/about\"" class=\""bld\"">scanlime</a> keszitette. &#169; <!--DATE--> scanlime. Minden jog fenntartva.', 'spring2d', 51, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,220,"[English Translation] (55, 'item/product=55', 'images/d.m1.jpg', 'd.m2.jpg,d.m3.jpg,dino1_1.png,madar_kulcs2.png,madar_kulcs1.png', 1490, '50x65x5 ', 'Pteranodon Kulcstarto', 'Kulcstartok', '<a href=\""https://hu.wikipedia.org/wiki/Pteranodon\"" class=\""bld\"">Pteranodon</a> alaku kulcstarto. A tetejen kialakitott lyuk segitsegevel lehet felfuzni a kulcskarikara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>50mm x 65mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:357808\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/fusionsolusion/about\"" class=\""bld\"">fusionsolusion</a> keszitette. &#169; <!--DATE--> fusionsolusion. Minden jog fenntartva.\r\n ', 'dino_8bit4', 52, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,221,"[English Translation] (56, 'item/product=56', 'images/d.tu1.jpg', 'd.tu2.jpg,d.tu3.jpg,dino4.png,dino2_kulcs2.png,dino2_kulcs1.png', 1890, '77x51x5 ', 'Hylaeosaurus Kulcstarto', 'Kulcstartok', '<a href=\""https://hu.wikipedia.org/wiki/Hylaeosaurus\"" class=\""bld\"">Hylaeosaurus</a> alaku kulcstarto. A tetejen kialakitott lyuk segitsegevel lehet felfuzni a kulcskarikara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>77mm x 51mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:357808\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/fusionsolusion/about\"" class=\""bld\"">fusionsolusion</a> keszitette. &#169; <!--DATE--> fusionsolusion. Minden jog fenntartva.\r\n ', 'dino_8bit5', 53, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,222,"[English Translation] (57, 'item/product=57', 'images/d.sz1.jpg', 'd.sz2.jpg,dino3.png,dino3_kulcs2.png,dino3_kulcs1.png', 1790, '68x45x5 ', 'Triceratops Kulcstarto', 'Kulcstartok', '<a href=\""https://hu.wikipedia.org/wiki/Triceratops\"" class=\""bld\"">Triceratops</a> alaku kulcstarto. A tetejen kialakitott lyuk segitsegevel lehet felfuzni a kulcskarikara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>68mm x 45mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:357808\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/fusionsolusion/about\"" class=\""bld\"">fusionsolusion</a> keszitette. &#169; <!--DATE--> fusionsolusion. Minden jog fenntartva.\r\n ', 'dino_8bit3', 54, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,223,"[English Translation] (58, 'item/product=58', 'images/d.h3.jpg', 'd.h2.jpg,d.h1.jpg,dino2_1.png,dino4_kulcs2.png,dino4_kulcs1.png', 1390, '70x45x5 ', 'Psittacosaurus Kulcstarto', 'Kulcstartok', '<a href=\""https://hu.wikipedia.org/wiki/Psittacosaurus\"" class=\""bld\"">Psittacosaurus</a> alaku kulcstarto. A tetejen kialakitott lyuk segitsegevel lehet felfuzni a kulcskarikara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>70mm x 45mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:357808\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/fusionsolusion/about\"" class=\""bld\"">fusionsolusion</a> keszitette. &#169; <!--DATE--> fusionsolusion. Minden jog fenntartva.\r\n ', 'dino_8bit2', 55, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,224,"[English Translation] (59, 'item/product=59', 'images/d.t2.jpg', 'd.t1.jpg,d.t3.jpg,dino5.png,dino5_kulcs2.png,dino5_kulcs1.png', 1590, '70x37x5 ', 'Tyrannosaurus Kulcstarto', 'Kulcstartok', '<a href=\""https://hu.wikipedia.org/wiki/Tyrannosaurus\"" class=\""bld\"">Tyrannosaurus</a> alaku kulcstarto. A tetejen kialakitott lyuk segitsegevel lehet felfuzni a kulcskarikara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>70mm x 37mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:357808\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/fusionsolusion/about\"" class=\""bld\"">fusionsolusion</a> keszitette. &#169; <!--DATE--> fusionsolusion. Minden jog fenntartva.\r\n ', 'dino_8bit1', 56, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,225,"[English Translation] (60, 'item/product=60', 'images/h.e2.jpg', 'h.e1.jpg,ecsettartohosszu.png,hosszuecsettarto.png,hosszuecsettarto2.png', 1490, '40x100x9', 'Hosszu Ecsettarto', 'Praktikus', 'Festes kozbeni ecsettarto a munka megkonnyitese erdekeben. Tokeletes helyet ad az eppen nem hasznalt ecseteknek es megakadalyozza az festek asztalra valo lecsopogeset is. Egyszerre maximum 9 ecset tartasara kepes.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>50mm x 65mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:3862469\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/kerhac/about\"" class=\""bld\"">kerhac</a> keszitette. &#169; <!--DATE--> kerhac. Minden jog fenntartva.', 'Paintbrush_Holder_-_long', 57, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,226,"[English Translation] (61, 'item/product=61', 'images/aj2.jpg', 'aj1.jpg,aj3.jpg,kilincskinyito.png,kilincsnyito2.png,kilincsnyito3.png', 1690, '74x64x7', 'COVID-19 Ajtokinyito', 'Praktikus', 'Erintes nelkuli kilincsfogo a COVID-19 jarvany idejere. Mivel az erintes utani azonnali fertotlenites nem mindenhol megoldhato (foleg intezmenyekben es korhazakban), ezert az erintes nelkuli kilincsfogo megfelelo valasztas lehet a jarvany idoszakaban. Segitsegevel a kilincs megerintese nelkul nyithatjuk ki az ajtot, igy ovva masokat is.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>50mm x 65mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:4224156\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/viktor_solenoid/designs\"" class=\""bld\"">viktor_solenoid</a> keszitette. &#169; <!--DATE--> viktor_solenoid. Minden jog fenntartva.', 'Door_Opener_Double', 1, 0, '2020-06-00 00:00:00');"
[English Translation] database1.sql,228,"[English Translation] (62, 'item/product=62', 'images/kolataha.jpg', 'lap1.jpg,lap2.jpg,konyvlaptarto.png,konyvlaptarto1.png,konyvlaptarto2.png', 1190, '75x28x15 ', 'Egyujjas Konyvlaptarto', 'Praktikus', 'Konnyen hasznalhato egyujjas konyvlaptarto olvasashoz. Ha te is sokat olvasol konyveket ugy, hogy csak a huvelykujjaddal tartod a konyv lapjait az osszecsukodastol, akkor ez a termek nagyban megkonnyitheti az olvasast. Egyszeruen csak dugd be a huvelykujjad a lyukba es a ket szelso toldas majd megtartja a lapokat.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>50mm x 65mm x 5mm</li>\r\n<li>A lyuk atmeroje 33mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:144660\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/alohapussycat/designs\"" class=\""bld\"">Frank Erfurth</a> keszitette. &#169; <!--DATE--> Frank Erfurth. Minden jog fenntartva.', 'bookringbasic', 59, 0, '2020-08-25 23:44:18'),"
[English Translation] database1.sql,229,"[English Translation] (64, 'item/product=64', 'images/ossz1.jpg', 'ossz2.jpg,osszefogo.png,osszefogo3.png,osszefogo2.png', 1090, '90x20x7 ', 'Hatizsak Pant Osszefogo ', 'Praktikus', 'Nagyszeru valasztas lehet laza, a vallrol konnyen lecsuszo hatizsak pantok osszefogasara.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>50mm x 65mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:3733804\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/skdzzz/about\"" class=\""bld\"">Skd zzz</a> keszitette. &#169; <!--DATE--> Skd zzz. Minden jog fenntartva.', 'backpack-cord-clip-s-90', 61, 0, '2020-08-25 23:45:32'),"
[English Translation] database1.sql,230,"[English Translation] (65, 'item/product=65', 'images/cso2.jpg', 'cejo.jpg,cso.png,cso1.png,cso2.png', 1990, '45x45x112', 'Celzoka', 'Praktikus', 'Ferfiaknak szant, himvesszore felhuzhato eszkoz. Merevedesi problemakra vagy reggeli vizelesi nehezsegekre kivaloan hasznalhato termek. Egyszeruen csak fel kell huzni a celzokat a ferfi himvesszore es megkezdeni a vizelest. A celzoka segit abban, hogy a vizelet ne spricceljen es frocsogjon szet, igy higenikusabba teve a vizelesi folyamatot.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>45mm x 45mm x 112mm</li>\r\n<li>A nagyobbik lyuk atmeroje 40mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:3733804\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket a <a href=\""https://www.thingiverse.com/skdzzz/about\"" class=\""bld\"">Zaccord</a> keszitette. &#169; <!--DATE--> Zaccord. Minden jog fenntartva.', 'cso_fasza', 17, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,231,"[English Translation] (69, 'item/product=69', 'images/efokiha.jpg', 'efoki.jpg,efoki2.jpg,fog_ki2.png', 1890, '75x40x5', 'Egyszeru Fogkremkinyomo', 'Furdoszobai Kiegeszitok', 'Segitsegevel konnyen kinyomhatova valik a kulonbozo tubusokban es tarolokban levo maradek fogkrem, festek vagy kenoanyag. A termeken talalhato hosszanti resbe kell befogatni a tubus veget, majd elkezdeni huzni a fogkremkinyomot a tubus eleje fele.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>75mm x 40mm x 5mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:867811\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/chattercoma/designs\"" class=\""bld\"">Chatter Coma</a> keszitette. &#169; <!--DATE--> Chatter Coma. Minden jog fenntartva.\r\n ', 'fogkrem', 66, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,232,"[English Translation] (70, 'item/product=70', 'images/mefokiha.jpg', 'mefoki1.jpg,fog_ki_ma2.png', 1290, '80x34x7', 'Medves Fogkremkinyomo', 'Furdoszobai Kiegeszitok', 'Segitsegevel konnyen kinyomhatova valik a kulonbozo tubusokban es tarolokban levo maradek fogkrem, festek vagy kenoanyag. A termeken talalhato hosszanti resbe kell befogatni a tubus veget, majd elkezdeni huzni a fogkremkinyomot a tubus eleje fele. A medves kulso pedig baratsagos hangulatot kolcsonoz a furdoszobaba.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>80mm x 34mm x 7mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/makeplace/designs\"" class=\""bld\"">Makeplace</a> keszitette. &#169; <!--DATE--> Makeplace. Minden jog fenntartva.\r\n ', 'Paste_Pusher_Animal_Bear', 67, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,233,"[English Translation] (71, 'item/product=71', 'images/vifokiha.jpg', 'vifoki.jpg,fog_ki_me2.png', 1290, '80x34x7', 'Vizilovas Fogkremkinyomo', 'Furdoszobai Kiegeszitok', 'Segitsegevel konnyen kinyomhatova valik a kulonbozo tubusokban es tarolokban levo maradek fogkrem, festek vagy kenoanyag. A termeken talalhato hosszanti resbe kell befogatni a tubus veget, majd elkezdeni huzni a fogkremkinyomot a tubus eleje fele. A vizilovas kulso pedig baratsagos hangulatot kolcsonoz a furdoszobaba.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>80mm x 34mm x 7mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:49263\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/makeplace/designs\"" class=\""bld\"">Makeplace</a> keszitette. &#169; <!--DATE--> Makeplace. Minden jog fenntartva.\r\n ', 'Paste_Pusher_Animal_Hippo', 68, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,234,"[English Translation] (74, 'item/product=74', 'images/3cs2.jpg', '3cs1.jpg,3cs3.jpg,3cs4.jpg,3cs5.jpg,b_t4.jpg,b_t1.jpg,b_t2.jpg,b_t3.jpg,csav_2.png', 1590, '20x20x30', '1/4\"" Bittarto (6db)', 'Praktikus', '1/4\"" bittarto. Idealis valasztas lehet szakembereknek vagy hobbi barkacsoloknak. A termek alkalmas a barmilyen 1/4\"" meretu szabvany szerinti bit tarolasara. A csomag tartalma 6db bittarto.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>20mm x 20mm x 30mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by-sa/3.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:1334432\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/terminus/designs\"" class=\""bld\"">Terminus</a> keszitette. &#169; <!--DATE--> Terminus. Minden jog fenntartva.', 'Hex_Handle_rotated_for_printing', 71, 0, '2020-06-00 00:00:00'),"
[English Translation] database1.sql,235,"[English Translation] (75, 'item/product=75', 'images/sz_t1.jpg', 'sz_t2.jpg,ak_ma1.png', 1190, '75x28x15 ', 'COVID-19 Szajmaszk Pant', 'Praktikus', 'Szajmaszk pant a COVID-19 jarvany idejere. Hasznos termek lehet minden egeszsegugyi dolgozo vagy atlagember szamara. A termek leveszi a terhet a hasznalo fulerol, igy kenyelmesse teszi a hosszabb ideig tarto maszkviselest is. Tobb fokozatban allithato a pant, igy szinte minden nagysagu es formaju fejhez illik.<br><br>\r\n\r\nTulajdonsagok:\r\n<ul class=\""dul\"">\r\n<li>3DJAKE ecoPLA filament (kornyezetbarat, biologiai uton lebomlo anyag)</li>\r\n<li>Kornyezetbarat csomagolas</li>\r\n<li>75mm x 28mm x 15mm</li>\r\n</ul>\r\n\r\nA termek szabad <a href=\""https://creativecommons.org/licenses/by/4.0/\"" class=\""bld\"">licensszel</a>\r\nvan forgalomban, igy te is <a href=\""https://www.thingiverse.com/thing:4249113\"" class=\""bld\"">megtekintheted</a>\r\nes kedved szerint modosithatod.\r\nAbban az esetben, ha a szeretned a sajat modelledet kinyomtatni hasznald a\r\n<a href=\""/print\"" class=\""bld\"">bernyomtatas</a> funkciot.<br><br>\r\n\r\nA termeket <a href=\""https://www.thingiverse.com/suraky/designs\"" class=\""bld\"">Ken Lord</a> keszitette. &#169; <!--DATE--> Ken Lord. Minden jog fenntartva.', 'Surgical_Mask_Strap_Remix', 2, 1, '2020-06-00 00:00:00'),"
